id,Land_Value,city_id,Neighborhood_FID,buildings_total_units,n_occupied_by_owner,n_ownership_with_current_household,n_owned_without_current_household,n_rented_for_residential_purposes,n_rented_with_current_household,n_rented_without_current_household,n_vacation_and_leisure,n_vacant,n_diplomatic_army,n_commercial_use,we_private_individuals,we_private_companies_legal_entities,we_public_companies,we_housing_cooperative,we_does_not_apply_since_no_condominium,w_less_30,w_30_60,w_60_100,w_100_and_more,w_gewerblich,r_1,r_2,r_3,r_4,r_5,r_6,r_7_and_more,r_gewerblich,gs_buildings_with_living_space,gs_residential_buildings,gs_residential_buildings_no_dormitories,gs_dormitory,gs_other_building_with_living_space,j_before_1919,j_1919_1948,j_1949_1978,j_1979_1995,j_1996_2008,j_2009_and_later,e_community_of_apartment_owners,e_private_persons,e_housing_cooperative,e_municipality_housing_company,e_private_housing_company,e_other_private_company,e_federal_or_state_government,e_nonprofit_organization,gt_detached_house,gt_semidetached_house,gt_terraced_house,gt_other_type_of_building,gg_detached_single_family_house,gg_onefamily_semidetached,gg_onefamily_terraced_house,gg_detached_twofamily,gg_twofamily_semidetached_house,gg_twofamily_terraced_house,gg_apartment_3_6,gg_apartment_7_12,gg_apartment_13,gg_other_building_type,h_district,h_floor,h_block,h_central,h_stoves_night,h_no_heating,z_1_apart,z_2_apart,z_3_6_apart,z_7_12_apart,z_13_and_more_apart,families_total_units,famk_couple_wout_child,famk_couple_1_child_less_18,famk_couple_children_more_18,famk_reg_partner_wout_child,famk_reg_partner_1_child_less_18,famk_reg_partner_children_more_18,famk_nonmarital_wout_child,famk_nonmarital_1_child_less_18,famk_nonmarital_children_more_18,famk_fathers_1_child_less_18,famk_fathers_children_more_18,famk_mothers_1_child_less_18,famk_mothers_children_more_18,famk_wout_child,famk_with_child,famk_single_parent,famk_couple,famk_reg_partner,famk_nonmarital,famk_fathers,famk_mothers,famgr_2_pers,famgr_3_pers,famgr_4_pers,famgr_5_pers,famgr_6_more,fams_seniors_only.x,fams_seniors_young.x,fams_wout_seniors.x,households_total_units,hhtyp_single,hhtyp_couples_wout_child,hhtyp_couples_with_child,hhtyp_single_parent,hhtyp_multiplepers_wout_nuclear,hhleb_single,hhleb_married_couples,hhleb_registered_partner,hhleb_nonmarital_partner,hhleb_single_mothers,hhleb_single_fathers,hhleb_multipers_wout_nuclear,hhgr_1_pers,hhgr_2_pers,hhgr_3_pers,hhgr_4_pers,hhgr_5_pers,hhgr_6_more,fams_seniors_only.y,fams_seniors_young.y,fams_wout_seniors.y,population_total_units,al_10_under,al_10_19,al_20_29,al_30_39,al_40_49,al_50_59,al_60_69,al_70_79,al_80_over,alk_18_under,alk_18_29,alk_30_49,alk_50_64,alk_65_over,fam_single,fam_married,fam_widowed,fam_divorced,fam_civil_partner,fam_civil_partner_deceased,fam_civil_partner_dissolved,fam_unknown,geb_germany,geb_eu27,geb_other_europe,geb_other_world,geb_other,ght_male,ght_female,re_roman_catholic,re_protestant,re_other,sg_germany,sg_eu27,sg_other_europe,sg_other_world,sg_other,sh_germany,sh_bosnia,sh_greece,sh_italy,sh_kazakhstan,sh_croatia,sh_netherlands,sh_austria,sh_poland,sh_romania,sh_russia,sh_turkey,sh_ukraine,sh_other,sk_germany,sk_abroad,sz_one,sz_mult_german_foreign,sz_mult_foreign_only,sz_unknown,M,p,H,ent_ratio,buildings_count,mean_building_height,mean_sq_building_height,Building_Type_apartments,Building_Type_barn,Building_Type_boathouse,Building_Type_bridge,Building_Type_bungalow,Building_Type_bunker,Building_Type_cabin,Building_Type_carport,Building_Type_cathedral,Building_Type_chapel,Building_Type_church,Building_Type_cinema,Building_Type_circus_tent,Building_Type_civic,Building_Type_Clubhouse,Building_Type_college,Building_Type_commercial,Building_Type_construction,Building_Type_container,Building_Type_crossing,Building_Type_crypts,Building_Type_data_center,Building_Type_detached,Building_Type_dormitory,Building_Type_farm,Building_Type_farm_auxiliary,Building_Type_fire_station,Building_Type_footway,Building_Type_funeral_hall,Building_Type_gangway,Building_Type_garage,Building_Type_garages,Building_Type_gatehouse,Building_Type_government,Building_Type_grandstand,Building_Type_greenhouse,Building_Type_hangar,Building_Type_hospital,Building_Type_hotel,Building_Type_house,Building_Type_houseboat,Building_Type_hut,Building_Type_industrial,Building_Type_kindergarten,Building_Type_kiosk,Building_Type_mosque,Building_Type_museum,Building_Type_no,Building_Type_nursing_home,Building_Type_office,Building_Type_pagoda,Building_Type_parking,Building_Type_prefabricated,Building_Type_public,Building_Type_religious,Building_Type_residential,Building_Type_retail,Building_Type_retail;warehouse,Building_Type_roof,Building_Type_ruins,Building_Type_school,Building_Type_semi,Building_Type_semidetached_house,Building_Type_service,Building_Type_shed,Building_Type_shelter,Building_Type_shop,Building_Type_skywalk,Building_Type_sports_centre,Building_Type_sports_hall,Building_Type_stable,Building_Type_stadium,Building_Type_static_caravan,Building_Type_storage_tank,Building_Type_substation,Building_Type_subway_entrance,Building_Type_supermarket,Building_Type_temple,Building_Type_tent,Building_Type_terrace,Building_Type_toilets,Building_Type_train_station,Building_Type_transformer_tower,Building_Type_transportation,Building_Type_university,Building_Type_warehouse,Building_Type_watchtower,Building_Type_water_tower,Building_Type_NA,Building_TypeGen_non-residential,Building_TypeGen_residential,Building_TypeGen_unknown,Building_TypeGen_NA,Building_Type_aboveground building on underground lines,Building_Type_accommodation,"Building_Type_administration building, office building",Building_Type_agricultural residential and farm buildings,Building_Type_agricultural residential building,Building_Type_aircraft hangar,Building_Type_airport building,Building_Type_amusement park,Building_Type_animal show house,"Building_Type_aquarium, terrarium",Building_Type_aviation,"Building_Type_bank building, bank building",Building_Type_banquet hall,Building_Type_barn and stable,Building_Type_barracks,Building_Type_bath building for medical purposes,Building_Type_bathhouse,Building_Type_block of flats in closed construction,Building_Type_boiler house,Building_Type_botany,"Building_Type_bowling alley, bowling alley","Building_Type_broadcast tower, communications tower","Building_Type_building for fair, exhibition",Building_Type_building for supply (general),Building_Type_building of the outdoor pool complex,Building_Type_buildings for agriculture and forestry,Building_Type_buildings for agriculture and forestry (general),Building_Type_buildings for disposal,Building_Type_buildings for disposal (general),Building_Type_buildings for large animal husbandry,Building_Type_buildings for recreation (general),Building_Type_buildings for supply,Building_Type_buildings for trade and industry (general),Building_Type_buildings for trade and services with apartments,Building_Type_buildings to transport facilities,Building_Type_bus station,Building_Type_campsite building,Building_Type_canteen,Building_Type_casino,"Building_Type_castle, castle",Building_Type_cemetery building,Building_Type_children home,Building_Type_christian church,Building_Type_church facilities,Building_Type_church of another religious community,Building_Type_city hall,Building_Type_cold store,Building_Type_collective garage,"Building_Type_college, university",Building_Type_commercial and industrial buildings,Building_Type_commercial and industrial buildings with apartments,Building_Type_commercial or industrial buildings (general),Building_Type_concert hall,"Building_Type_converter (if not in foil 065/066, os 3447)",Building_Type_correctional facility,Building_Type_court,"Building_Type_covered parking space (if not foil 082, os 5315)",Building_Type_crematorium,Building_Type_cultural facility,Building_Type_customs,Building_Type_department store,Building_Type_detached apartment block,Building_Type_detached house,Building_Type_double garage,"Building_Type_educational, research and development institution","Building_Type_embassy, consulate",Building_Type_event building,Building_Type_factory,Building_Type_farm buildings,"Building_Type_feed silo (if not os 1742, 3931)",Building_Type_fire department,Building_Type_forester  lodge,Building_Type_fremdenheim,Building_Type_garbage disposal,Building_Type_garden house,Building_Type_gasometer,Building_Type_gasworks,Building_Type_general school,Building_Type_goods station building,"Building_Type_greenhouse, greenhouse",Building_Type_ground material,Building_Type_group house,Building_Type_hall of mourning,Building_Type_health services,Building_Type_heating plant,Building_Type_high-rise,Building_Type_holiday home,"Building_Type_hotel, guesthouse",Building_Type_house in a row,Building_Type_indoor swimming pool,Building_Type_insurance building,"Building_Type_kindergarten, kindergarten","Building_Type_leisure home, village community centre, community centre","Building_Type_library, library",Building_Type_lock,"Building_Type_locomotive shed, car hall",Building_Type_market hall,"Building_Type_memory (if not os 2725, 3931)",Building_Type_mixed-use building with apartments,Building_Type_mixed-use building with apartments (general),Building_Type_observation tower,Building_Type_occupational social services (buildings),Building_Type_oil tank,Building_Type_other buildings for trade and services,Building_Type_parking deck,Building_Type_parking garage,Building_Type_parliament,Building_Type_petrol station,Building_Type_plant show house,Building_Type_police,Building_Type_post office,Building_Type_power station,Building_Type_protective bunker,Building_Type_public administration,Building_Type_public bathroom,Building_Type_public building,Building_Type_public building with apartments,Building_Type_pump station,Building_Type_pump station (not for water supply),Building_Type_radio and telecommunications,"Building_Type_radio station, television station",Building_Type_rail transport,Building_Type_railway keeper house,Building_Type_reception building,Building_Type_reception building for road users (general),Building_Type_recreation building,Building_Type_recreational building,Building_Type_refuge,Building_Type_research building,Building_Type_research institute,Building_Type_residential buildings (if not os 1311 - 1398),Building_Type_residential buildings with trade and industry,Building_Type_residential buildings with trade and services,Building_Type_residential house (general),Building_Type_rest stop on motorway or trunk road,Building_Type_restaurant,Building_Type_restoration,Building_Type_road maintenance,Building_Type_road traffic,Building_Type_s-bahnhof,"Building_Type_sanatorium, nursing home",Building_Type_schullandheim,Building_Type_semi-detached,Building_Type_senior citizens recreation center,"Building_Type_seniorenwohnhaus, seniorenheim",Building_Type_sewage treatment plant,Building_Type_sewerage (if not os 2611-2617),Building_Type_shipping,Building_Type_shipyard,Building_Type_shop building,Building_Type_shopping mall,"Building_Type_signal box, block building",Building_Type_single garage,Building_Type_social services,Building_Type_spa treatment,Building_Type_sports,Building_Type_sports field building,Building_Type_sports hall,Building_Type_station building,Building_Type_storage building,Building_Type_storage shed,"Building_Type_student residence, student residence",Building_Type_subway station,Building_Type_synagogue,Building_Type_temporary residential building,Building_Type_terraced house,"Building_Type_theatre, opera","Building_Type_town hall, sexton shop",Building_Type_trade,Building_Type_transformer station,Building_Type_transport building,Building_Type_tribune,Building_Type_underground building (if not os 2363),Building_Type_underground car park,Building_Type_unknown,Building_Type_unused building,Building_Type_vehicle hall,"Building_Type_vocational school, technical school, adult education centre",Building_Type_waiting hall,Building_Type_waste (storage building),Building_Type_waste incinerator,Building_Type_water reservoir,Building_Type_water supply,Building_Type_water tank,Building_Type_water tower,Building_Type_waterworks,Building_Type_weekend house,Building_Type_windmill,"Building_Type_workers hostel, nurses hostel",Building_Type_workshop,Building_Type_youth camp,Building_Type_youth hostel,Building_Type_zoology,Building_Type_allotment_house,Building_Type_barrack,Building_Type_bunker_loft,Building_Type_caravan,Building_Type_cellar,Building_Type_corridor,Building_Type_electricity,Building_Type_exhibition_centre,Building_Type_façade,Building_Type_harbour,Building_Type_manufacture,Building_Type_monument,Building_Type_oil_retaining_wall,Building_Type_parish_hall,Building_Type_playground,Building_Type_power,Building_Type_prison,Building_Type_proposed,Building_Type_rail,Building_Type_railway,Building_Type_ship,Building_Type_silo,Building_Type_skyscraper,Building_Type_sty,Building_Type_theatre,Building_Type_tower,Building_Type_under construction,Building_Type_weir,Building_Type_administration building,Building_Type_buildings for business or industry,"Building_Type_castle, fortress",Building_Type_exhibition hall,Building_Type_fire brigade,Building_Type_forester lodge,Building_Type_gymnasium,Building_Type_leisure and entertainment centre,Building_Type_not to be specified by source,"Building_Type_radio, television",Building_Type_tourist information centre,"Building_Type_university building (college, university)",Building_Type_water mill,Building_Type_accommodation building,Building_Type_agricultural and forestry building,Building_Type_air traffic operations building,Building_Type_asylum seekers home,Building_Type_auditor's stand,"Building_Type_auditor's stand, not covered",Building_Type_bath buildings for medical purposes,Building_Type_biogas plant,Building_Type_bowling alley,Building_Type_brewery,Building_Type_building at the zoo,Building_Type_building for company social services,Building_Type_building for parking,Building_Type_building for supply,Building_Type_building in the botanical garden,Building_Type_building in the outdoor pool,Building_Type_building in the stadium,Building_Type_building of the sewage treatment plant,Building_Type_building on underground lines,Building_Type_building to s-bahn station,Building_Type_building to supply facility,Building_Type_building to the bus station,Building_Type_building to the sports field,Building_Type_building to underground station,Building_Type_buildings for cultural purposes,Building_Type_buildings for education and research,Building_Type_buildings for public use,Building_Type_buildings for public use with residential accommodation,Building_Type_buildings for raw material extraction,Building_Type_buildings for religious purposes,Building_Type_buildings for research purposes,Building_Type_buildings for sewage disposal,Building_Type_buildings for social purposes,Building_Type_buildings for sports purposes,Building_Type_buildings for trade and industry,Building_Type_buildings for trade and industry with housing,Building_Type_buildings for trade and services,Building_Type_buildings for trade and services with housing,Building_Type_buildings for traffic installations (general),"Building_Type_car wash, car wash, car wash hall",Building_Type_chimney,Building_Type_church tower,Building_Type_city gate tower,Building_Type_city wall,Building_Type_control tower,Building_Type_converter,Building_Type_crane,Building_Type_credit institution,Building_Type_electricity supply building,Building_Type_energy supply building,Building_Type_farmhouse,Building_Type_fortification (castle ruin),Building_Type_freight forwarding building,Building_Type_gas supply building,"Building_Type_grandstand, covered",Building_Type_greenhouse (botany),Building_Type_healthcare buildings,Building_Type_historical wall,Building_Type_homeless shelter,Building_Type_hospitality building,"Building_Type_hotel, motel, pension",Building_Type_hut (with overnight accommodation),Building_Type_hut (without overnight accommodation),Building_Type_insurance,"Building_Type_interlocking, block point",Building_Type_leisure buildings,"Building_Type_leisure, club, village community, community centre",Building_Type_lighthouse,Building_Type_mail,Building_Type_mast,"Building_Type_medical center, polyclinic",Building_Type_mixed-use building with housing,Building_Type_monastery,Building_Type_nurse residence,"Building_Type_nursery, kindergarten, day-care centre",Building_Type_office building,Building_Type_operating building,Building_Type_operating building for the cable car,Building_Type_other,Building_Type_other commercial and industrial building,Building_Type_pharmacy,Building_Type_portal crane,Building_Type_production building,Building_Type_pumping station (not for water supply),Building_Type_radio mast,Building_Type_railway premises,Building_Type_residential agricultural and forestry buildings,Building_Type_residential and administrative buildings,Building_Type_residential and commercial buildings,Building_Type_residential and factory buildings,Building_Type_residential and farm buildings,Building_Type_residential and farm buildings for agriculture and forestry,Building_Type_residential and office buildings,Building_Type_residential buildings,Building_Type_residential buildings with common requirements,"Building_Type_restaurant, restaurant",Building_Type_riding hall,Building_Type_road transport premises,Building_Type_roofing,"Building_Type_sanatorium, nursing home, nursing ward",Building_Type_sawmill,Building_Type_security and order building,Building_Type_senior citizens recreation centre,Building_Type_seniorenheim,Building_Type_stable at the zoo,Building_Type_stable for large animal husbandry,Building_Type_student dormitory,Building_Type_tank,Building_Type_tax office,Building_Type_telecommunications buildings,Building_Type_terminal of the freight station,Building_Type_the zoo's reception building,Building_Type_toilet,Building_Type_town hall,"Building_Type_transmitting tower, radio tower",Building_Type_turbine house,Building_Type_vessel traffic buildings,Building_Type_vocational school,"Building_Type_warehouse, shed, warehouse",Building_Type_waste bunker,Building_Type_waste treatment building,Building_Type_water supply building,Building_Type_winding tower
1_1,6998.5,1,1,2478,0,0.0552865213882163,0,0,0.920500403551251,0,0,0.01331719128329297,0,0,0.14043583535108958,0,0,0,0.8555286521388217,0.06335754640839386,0.4265536723163842,0.4023405972558515,0.0387409200968523,0,0.06053268765133172,0.2473769168684423,0.3615819209039548,0.22397094430992737,0.05811138014527845,0.0072639225181598,0.0108958837772397,0,0,0,0.8567393058918482,0,0.14164648910411623,0.0552865213882163,0.04317998385794996,0.8365617433414043,0.0201775625504439,0.01775625504439064,0.00121065375302663,0.14245359160613397,0.25302663438256656,0.00322841000807102,0.2691686844229217,0.19975786924939468,0.0423728813559322,0,0.00928167877320419,0.07021791767554479,0.10734463276836158,0.5932203389830508,0.21832122679580307,0.0036319612590799,0.00161420500403551,0.00605326876513317,0.00242130750605326,0.00242130750605326,0.0129136400322841,0.15415657788539144,0.39184826472962064,0.19249394673123488,0.21832122679580307,0.33777239709443097,0.11945117029862792,0.00121065375302663,0.4826472962066182,0.01412429378531073,0,0.01533494753833737,0.02259887005649717,0.18563357546408393,0.5238095238095238,0.24051654560129135,831,0.36101083032490977,0.2093862815884477,0.06498194945848375,0.00361010830324909,0,0,0.15282791817087846,0.02527075812274368,0.00361010830324909,0,0.01083032490974729,0.06016847172081829,0.06257521058965103,0,0,0,0,0,0,0,0,0.6462093862815884,0.2214199759326113,0.09265944645006016,0.01083032490974729,0,0.11070998796630566,0.14921780986762936,0.7484957882069796,2430,0.5637860082304527,0.1794238683127572,0.11069958847736626,0.04938271604938271,0.09382716049382717,0.5637860082304527,0.2209876543209877,0.00123456790123456,0.06502057613168724,0.04238683127572016,0.0037037037037037,0.09382716049382717,0.5637860082304527,0.2711934156378601,0.09588477366255144,0.03374485596707819,0.01316872427983539,0.00946502057613168,0,0,0,3873,0.05654531371030209,0.04647560030983733,0.17247611670539634,0.2021688613477924,0.1621482055254325,0.13555383423702555,0.10095533178414666,0.06713142266976505,0.05628711593080299,0.08856183836819004,0.18641879679834752,0.3648334624322231,0.1920991479473277,0.16602117221791893,0.482571649883811,0.3426284533953008,0.05112316034082107,0.1110250451846114,0.01239349341595662,0,0,0,0.5884327394784404,0.13529563645752646,0.1048282984766331,0.15904983217144333,0.01058610895946294,0.5117479989672089,0.4882520010327911,0.23470178156467855,0.15930802995094245,0.6067647818228763,0.664859282210173,0.13658662535502197,0.10018073844564936,0.0973405628711593,0,0.664859282210173,0.00335657113348825,0.00877872450296927,0.03537309579137619,0,0.02246320681642137,7.74593338497289e-4,0.00413116447198554,0.02013942680092951,0.00232378001549186,0.00309837335398915,0.03253292021688613,0.00154918667699457,0.18280402788536015,0.664859282210173,0.335140717789827,0.9212496772527756,0.07539375161373613,0.00154918667699457,0,0.02821294168211031,0.00582148937995944,0.04421292737716013,1.1388091601818098,657,16.745614035087716,24.7353536319626,48,0,0,1,0,0,0,0,1,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,15,57,0,585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1_2,11756.9,1,2,6706,0,0.07187593200119297,0,0,0.8871160155084998,0,0.00104384133611691,0.03056963912913808,0,0,0.23441694005368327,0.00492096629883686,0,0,0.758574410975246,0.10677005666567252,0.3877124962719952,0.3751864002385923,0.06635848493886072,0,0.12734864300626306,0.2248732478377572,0.32120489114226064,0.20608410378765285,0.07903370116313749,0.0104384133611691,0.00805249030718759,0,0,0,0.8465553235908142,0.02177154786758127,0.13077840739636146,0.1951983298538622,0.04682373993438712,0.5838055472711005,0.06829704742022069,0.04220101401729794,0.01565762004175365,0.2391887861616463,0.407098121085595,0,0.0921562779600358,0.10990158067402328,0.05129734566060245,0.00551744706233224,0.03206084103787653,0.1951983298538622,0.0854458693707128,0.5894721145243066,0.12227855651655234,4.47360572621533e-4,0,0.00223680286310766,0.00268416343572919,8.94721145243066e-4,0.00924545183417834,0.11482254697286012,0.26796898300029826,0.4655532359081419,0.12227855651655234,0.11720847002684164,0.2077244258872651,0.00313152400835073,0.6271995228153892,0.02147330748583358,0,0.01133313450641216,0.01938562481359976,0.1306292872054876,0.3045034297643901,0.5280345958842827,2016,0.3492063492063492,0.2078373015873016,0.0625,0.00595238095238095,0,0,0.16517857142857142,0.02232142857142857,0.00297619047619047,0.00148809523809523,0.00446428571428571,0.06200396825396825,0.04265873015873016,0,0,0,0,0,0,0,0,0.6448412698412699,0.1939484126984127,0.1011904761904762,0.0238095238095238,0.00694444444444444,0.07341269841269842,0.13640873015873017,0.7767857142857143,6469,0.6092131705054877,0.1658679857783274,0.1001700417375174,0.04220126758386149,0.08038336682640285,0.6092131705054877,0.1992579996908332,0.00185500077291698,0.06291544288143454,0.03555418148090895,0.00386458494357705,0.08038336682640285,0.6092131705054877,0.24223218426341012,0.0763641984850827,0.03910959962899985,0.01205750502396042,0.01128458803524501,0,0,0,10424,0.06043745203376823,0.05161166538756715,0.20155410590943976,0.21133921719109747,0.1539716039907905,0.11742133537989256,0.08921719109746738,0.06417881811204912,0.04767843438219493,0.09669992325402917,0.21719109746738297,0.3658864159631619,0.16989639293937067,0.14879125095932463,0.5211051419800461,0.3221412125863392,0.05180353031465848,0.09401381427475056,0.00920951650038373,0,5.755947812739831e-4,0,0.5566001534919417,0.136703760552571,0.13756715272448197,0.1499424405218726,0.01602072141212586,0.5229278587874137,0.47601688411358406,0.21690330007674596,0.14687260168841135,0.6350729086722947,0.6339217191097467,0.1271105141980046,0.13814274750575595,0.09909823484267076,5.755947812739831e-4,0.6339217191097467,0.01132003069838833,0.00786646201074443,0.02398311588641596,0,0.02292785878741366,0.00115118956254796,0.00172678434382194,0.01774750575594781,0.01074443591711435,0.00642747505755947,0.05151573292402148,0.00249424405218726,0.19061780506523407,0.6339217191097467,0.3655026861089793,0.909535686876439,0.08365310821181889,0.00374136607828089,6.71527244819647e-4,0.03911795891200467,0.01397338102528667,0.05953345110932444,1.1726461410381377,1195,22.711718750000006,41.88785716797889,64,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,49,0,0,0,1,0,0,36,0,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,126,68,0,1001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
